date,city,state,qty_cases,qty_deaths,ibge_id
2020-03-20,MARIANA,MG,1,0,3140001
2020-03-21,MARIANA,MG,1,0,3140001
2020-03-22,MARIANA,MG,1,0,3140001
2020-03-23,MARIANA,MG,2,0,3140001
2020-03-24,MARIANA,MG,2,0,3140001
2020-03-25,MARIANA,MG,2,0,3140001
2020-03-26,MARIANA,MG,2,0,3140001
2020-03-27,MARIANA,MG,2,0,3140001
2020-03-28,MARIANA,MG,2,0,3140001
2020-03-29,MARIANA,MG,2,0,3140001
2020-03-30,MARIANA,MG,2,0,3140001
2020-03-31,MARIANA,MG,2,0,3140001
2020-04-01,MARIANA,MG,2,1,3140001
2020-03-29,MURIAE,MG,1,0,3143906
2020-03-30,MURIAE,MG,1,0,3143906
2020-03-31,MURIAE,MG,1,0,3143906
2020-04-01,MURIAE,MG,1,0,3143906
2020-03-17,NOVA LIMA,MG,1,0,3144805
2020-03-18,NOVA LIMA,MG,1,0,3144805
2020-03-19,NOVA LIMA,MG,2,0,3144805
2020-03-20,NOVA LIMA,MG,4,0,3144805
2020-03-21,NOVA LIMA,MG,4,0,3144805
2020-03-22,NOVA LIMA,MG,4,0,3144805
2020-03-23,NOVA LIMA,MG,7,0,3144805
2020-03-24,NOVA LIMA,MG,7,0,3144805
2020-03-25,NOVA LIMA,MG,7,0,3144805
2020-03-26,NOVA LIMA,MG,11,0,3144805
2020-03-27,NOVA LIMA,MG,13,0,3144805
2020-03-28,NOVA LIMA,MG,16,0,3144805
2020-03-29,NOVA LIMA,MG,19,0,3144805
2020-03-30,NOVA LIMA,MG,19,1,3144805
2020-03-31,NOVA LIMA,MG,20,1,3144805
2020-04-01,NOVA LIMA,MG,19,0,3144805
2020-04-01,PASSOS,MG,1,0,3147907
2020-03-27,PATOS DE MINAS,MG,1,0,3148004
2020-03-14,PATROCINIO,MG,1,0,3148103
2020-03-15,PATROCINIO,MG,1,0,3148103
2020-03-16,PATROCINIO,MG,1,0,3148103
2020-03-17,PATROCINIO,MG,1,0,3148103
2020-03-18,PATROCINIO,MG,1,0,3148103
2020-03-19,PATROCINIO,MG,1,0,3148103
2020-03-20,PATROCINIO,MG,1,0,3148103
2020-03-21,PATROCINIO,MG,1,0,3148103
2020-03-22,PATROCINIO,MG,1,0,3148103
2020-03-23,PATROCINIO,MG,1,0,3148103
2020-03-24,PATROCINIO,MG,1,0,3148103
2020-03-25,PATROCINIO,MG,1,0,3148103
2020-03-26,PATROCINIO,MG,1,0,3148103
2020-03-27,PATROCINIO,MG,1,0,3148103
2020-03-28,PATROCINIO,MG,1,0,3148103
2020-03-29,PATROCINIO,MG,1,0,3148103
2020-03-30,PATROCINIO,MG,1,0,3148103
2020-03-31,PATROCINIO,MG,1,0,3148103
2020-04-01,PATROCINIO,MG,1,0,3148103
2020-03-20,POCOS DE CALDAS,MG,1,0,3151800
2020-03-21,POCOS DE CALDAS,MG,1,0,3151800
2020-03-22,POCOS DE CALDAS,MG,1,0,3151800
2020-03-23,POCOS DE CALDAS,MG,1,0,3151800
2020-03-24,POCOS DE CALDAS,MG,1,0,3151800
2020-03-25,POCOS DE CALDAS,MG,1,0,3151800
2020-03-26,POCOS DE CALDAS,MG,1,0,3151800
2020-03-27,POCOS DE CALDAS,MG,1,0,3151800
2020-03-28,POCOS DE CALDAS,MG,1,0,3151800
2020-03-29,POCOS DE CALDAS,MG,2,0,3151800
2020-03-30,POCOS DE CALDAS,MG,2,0,3151800
2020-03-31,POCOS DE CALDAS,MG,2,0,3151800
2020-04-01,POCOS DE CALDAS,MG,2,0,3151800
2020-04-01,POUSO ALEGRE,MG,1,0,3152501
2020-03-27,SABARA,MG,1,0,3156700
2020-03-28,SABARA,MG,3,0,3156700
2020-03-29,SABARA,MG,3,0,3156700
2020-03-30,SABARA,MG,3,0,3156700
2020-03-31,SABARA,MG,3,0,3156700
2020-04-01,SABARA,MG,4,0,3156700
2020-03-29,SANTA LUZIA,MG,1,0,3157807
2020-03-30,SANTA LUZIA,MG,1,0,3157807
2020-03-31,SANTA LUZIA,MG,1,0,3157807
2020-04-01,SANTA LUZIA,MG,1,0,3157807
2020-03-21,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-22,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-23,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-24,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-25,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-26,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-27,SAO JOAO DEL REI,MG,1,0,3162500
2020-03-28,SAO JOAO DEL REI,MG,2,0,3162500
2020-03-29,SAO JOAO DEL REI,MG,2,0,3162500
2020-03-30,SAO JOAO DEL REI,MG,2,0,3162500
2020-03-31,SAO JOAO DEL REI,MG,2,0,3162500
2020-04-01,SAO JOAO DEL REI,MG,2,0,3162500
2020-03-29,SERRA DO SALITRE,MG,1,0,3166808
2020-03-30,SERRA DO SALITRE,MG,1,0,3166808
2020-03-31,SERRA DO SALITRE,MG,1,0,3166808
2020-04-01,SERRA DO SALITRE,MG,1,0,3166808
2020-03-17,SETE LAGOAS,MG,1,0,3167202
2020-03-18,SETE LAGOAS,MG,1,0,3167202
2020-03-19,SETE LAGOAS,MG,1,0,3167202
2020-03-20,SETE LAGOAS,MG,1,0,3167202
2020-03-21,SETE LAGOAS,MG,1,0,3167202
2020-03-22,SETE LAGOAS,MG,1,0,3167202
2020-03-23,SETE LAGOAS,MG,2,0,3167202
2020-03-24,SETE LAGOAS,MG,2,0,3167202
2020-03-25,SETE LAGOAS,MG,2,0,3167202
2020-03-26,SETE LAGOAS,MG,2,0,3167202
2020-03-27,SETE LAGOAS,MG,2,0,3167202
2020-03-28,SETE LAGOAS,MG,2,0,3167202
2020-03-29,SETE LAGOAS,MG,2,0,3167202
2020-03-30,SETE LAGOAS,MG,2,0,3167202
2020-03-31,SETE LAGOAS,MG,2,0,3167202
2020-04-01,SETE LAGOAS,MG,2,0,3167202
2020-03-23,TIMOTEO,MG,1,0,3168705
2020-03-24,TIMOTEO,MG,1,0,3168705
2020-03-25,TIMOTEO,MG,1,0,3168705
2020-03-26,TIMOTEO,MG,1,0,3168705
2020-03-27,TIMOTEO,MG,1,0,3168705
2020-03-28,TIMOTEO,MG,1,0,3168705
2020-03-29,TIMOTEO,MG,1,0,3168705
2020-03-30,TIMOTEO,MG,1,0,3168705
2020-03-31,TIMOTEO,MG,1,0,3168705
2020-04-01,TIMOTEO,MG,1,0,3168705
2020-03-20,UBERABA,MG,1,0,3170107
2020-03-21,UBERABA,MG,3,0,3170107
2020-03-22,UBERABA,MG,3,0,3170107
2020-03-23,UBERABA,MG,3,0,3170107
2020-03-24,UBERABA,MG,3,0,3170107
2020-03-25,UBERABA,MG,3,0,3170107
2020-03-26,UBERABA,MG,3,0,3170107
2020-03-27,UBERABA,MG,3,0,3170107
2020-03-28,UBERABA,MG,3,0,3170107
2020-03-29,UBERABA,MG,3,0,3170107
2020-03-30,UBERABA,MG,3,0,3170107
2020-03-31,UBERABA,MG,3,0,3170107
2020-04-01,UBERABA,MG,3,0,3170107
2020-03-17,UBERLANDIA,MG,1,0,3170206
2020-03-18,UBERLANDIA,MG,1,0,3170206
2020-03-19,UBERLANDIA,MG,2,0,3170206
2020-03-20,UBERLANDIA,MG,1,0,3170206
2020-03-21,UBERLANDIA,MG,4,0,3170206
2020-03-22,UBERLANDIA,MG,4,0,3170206
2020-03-23,UBERLANDIA,MG,6,0,3170206
2020-03-24,UBERLANDIA,MG,7,0,3170206
2020-03-25,UBERLANDIA,MG,7,0,3170206
2020-03-26,UBERLANDIA,MG,7,0,3170206
2020-03-27,UBERLANDIA,MG,7,0,3170206
2020-03-28,UBERLANDIA,MG,7,0,3170206
2020-03-29,UBERLANDIA,MG,7,0,3170206
2020-03-30,UBERLANDIA,MG,10,0,3170206
2020-03-31,UBERLANDIA,MG,10,0,3170206
2020-04-01,UBERLANDIA,MG,14,0,3170206
2020-03-30,UNAI,MG,1,0,3170404
2020-03-31,UNAI,MG,1,0,3170404
2020-04-01,UNAI,MG,1,0,3170404
2020-03-22,undefined,MG,29,0,-1
2020-03-23,undefined,MG,28,0,-1
2020-03-24,undefined,MG,2,0,-1
2020-03-25,undefined,MG,2,0,-1
2020-03-26,undefined,MG,5,0,-1
2020-03-27,undefined,MG,5,0,-1
2020-03-28,undefined,MG,3,0,-1
2020-03-29,undefined,MG,3,0,-1
2020-03-30,undefined,MG,3,0,-1
2020-03-31,undefined,MG,5,0,-1
2020-04-01,undefined,MG,2,0,-1
2020-03-31,ALCINOPOLIS,MS,1,0,5000252
2020-04-01,ALCINOPOLIS,MS,1,0,5000252
2020-03-27,BATAYPORA,MS,1,0,5002001
2020-03-28,BATAYPORA,MS,1,0,5002001
2020-03-29,BATAYPORA,MS,2,0,5002001
2020-03-30,BATAYPORA,MS,3,0,5002001
2020-03-31,BATAYPORA,MS,3,0,5002001
2020-04-01,BATAYPORA,MS,3,1,5002001
2020-03-14,CAMPO GRANDE,MS,2,0,5002704
2020-03-15,CAMPO GRANDE,MS,2,0,5002704
2020-03-16,CAMPO GRANDE,MS,4,0,5002704
2020-03-17,CAMPO GRANDE,MS,6,0,5002704
2020-03-18,CAMPO GRANDE,MS,7,0,5002704
2020-03-19,CAMPO GRANDE,MS,8,0,5002704
2020-03-20,CAMPO GRANDE,MS,11,0,5002704
2020-03-21,CAMPO GRANDE,MS,14,0,5002704
2020-03-22,CAMPO GRANDE,MS,19,0,5002704
2020-03-23,CAMPO GRANDE,MS,19,0,5002704
2020-03-24,CAMPO GRANDE,MS,22,0,5002704
2020-03-25,CAMPO GRANDE,MS,22,0,5002704
2020-03-26,CAMPO GRANDE,MS,23,0,5002704
2020-03-27,CAMPO GRANDE,MS,24,0,5002704
2020-03-28,CAMPO GRANDE,MS,25,0,5002704
2020-03-29,CAMPO GRANDE,MS,29,0,5002704
2020-03-30,CAMPO GRANDE,MS,36,0,5002704
2020-03-31,CAMPO GRANDE,MS,37,0,5002704
2020-04-01,CAMPO GRANDE,MS,38,0,5002704
2020-03-28,DOURADOS,MS,2,0,5003702
2020-03-29,DOURADOS,MS,2,0,5003702
2020-03-30,DOURADOS,MS,2,0,5003702
2020-03-31,DOURADOS,MS,2,1,5003702
2020-04-01,DOURADOS,MS,3,0,5003702
2020-03-31,NOVA ANDRADINA,MS,2,0,5006200
2020-04-01,NOVA ANDRADINA,MS,2,0,5006200
2020-03-21,PONTA PORA,MS,1,0,5006606
2020-03-22,PONTA PORA,MS,1,0,5006606
2020-03-23,PONTA PORA,MS,1,0,5006606
2020-03-24,PONTA PORA,MS,1,0,5006606
2020-03-25,PONTA PORA,MS,1,0,5006606
2020-03-26,PONTA PORA,MS,1,0,5006606
2020-03-27,PONTA PORA,MS,1,0,5006606
2020-03-28,PONTA PORA,MS,1,0,5006606
2020-03-29,PONTA PORA,MS,1,0,5006606
2020-03-30,PONTA PORA,MS,1,0,5006606
2020-03-31,PONTA PORA,MS,1,0,5006606
2020-04-01,PONTA PORA,MS,1,0,5006606
2020-03-27,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-03-28,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-03-29,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-03-30,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-03-31,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-04-01,RIO VERDE DE MATO GROSSO,MS,1,0,5007406
2020-03-19,SIDROLANDIA,MS,1,0,5007901
2020-03-20,SIDROLANDIA,MS,1,0,5007901
2020-03-21,SIDROLANDIA,MS,1,0,5007901
2020-03-22,SIDROLANDIA,MS,1,0,5007901
2020-03-23,SIDROLANDIA,MS,1,0,5007901
2020-03-24,SIDROLANDIA,MS,1,0,5007901
2020-03-25,SIDROLANDIA,MS,1,0,5007901
2020-03-26,SIDROLANDIA,MS,1,0,5007901
2020-03-27,SIDROLANDIA,MS,1,0,5007901
2020-03-28,SIDROLANDIA,MS,1,0,5007901
2020-03-29,SIDROLANDIA,MS,1,0,5007901
2020-03-30,SIDROLANDIA,MS,1,0,5007901
2020-03-31,SIDROLANDIA,MS,1,0,5007901
2020-04-01,SIDROLANDIA,MS,1,0,5007901
2020-04-01,TRES LAGOAS,MS,1,0,5008305
2020-03-20,CUIABA,MT,1,0,5103403
2020-03-21,CUIABA,MT,1,0,5103403
2020-03-22,CUIABA,MT,1,0,5103403
2020-03-23,CUIABA,MT,5,0,5103403
2020-03-24,CUIABA,MT,5,0,5103403
2020-03-25,CUIABA,MT,6,0,5103403
2020-03-26,CUIABA,MT,8,0,5103403
2020-03-27,CUIABA,MT,8,0,5103403
2020-03-28,CUIABA,MT,8,0,5103403
2020-03-29,CUIABA,MT,8,0,5103403
2020-03-30,CUIABA,MT,12,0,5103403
2020-03-31,CUIABA,MT,18,0,5103403
2020-04-01,CUIABA,MT,19,0,5103403
2020-03-25,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-26,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-27,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-28,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-29,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-30,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-31,NOVA MONTE VERDE,MT,1,0,5108956
2020-04-01,NOVA MONTE VERDE,MT,1,0,5108956
2020-03-30,RONDONOPOLIS,MT,3,0,5107602
2020-03-31,RONDONOPOLIS,MT,4,0,5107602
2020-04-01,RONDONOPOLIS,MT,5,0,5107602
2020-04-01,TANGARA DA SERRA,MT,1,0,5107958
2020-03-21,VARZEA GRANDE,MT,1,0,5108402
2020-03-22,VARZEA GRANDE,MT,1,0,5108402
2020-03-23,VARZEA GRANDE,MT,1,0,5108402
2020-03-24,VARZEA GRANDE,MT,1,0,5108402
2020-03-25,VARZEA GRANDE,MT,2,0,5108402
2020-03-26,VARZEA GRANDE,MT,2,0,5108402
2020-03-27,VARZEA GRANDE,MT,2,0,5108402
2020-03-28,VARZEA GRANDE,MT,2,0,5108402
2020-03-29,VARZEA GRANDE,MT,2,0,5108402
2020-03-30,VARZEA GRANDE,MT,2,0,5108402
2020-03-31,VARZEA GRANDE,MT,2,0,5108402
2020-04-01,VARZEA GRANDE,MT,2,0,5108402
2020-03-31,ABAETETUBA,PA,1,0,1500107
2020-04-01,ABAETETUBA,PA,1,0,1500107
2020-03-25,ANANINDEUA,PA,2,0,1500800
2020-03-26,ANANINDEUA,PA,4,0,1500800
2020-03-27,ANANINDEUA,PA,4,0,1500800
2020-03-28,ANANINDEUA,PA,4,0,1500800
2020-03-29,ANANINDEUA,PA,4,0,1500800
2020-03-30,ANANINDEUA,PA,5,0,1500800
2020-03-31,ANANINDEUA,PA,6,0,1500800
2020-04-01,ANANINDEUA,PA,7,0,1500800
2020-04-01,BARCARENA,PA,1,0,1501303
2020-03-18,BELEM,PA,1,0,1501402
2020-03-19,BELEM,PA,1,0,1501402
2020-03-20,BELEM,PA,2,0,1501402
2020-03-21,BELEM,PA,2,0,1501402
2020-03-22,BELEM,PA,4,0,1501402
2020-03-23,BELEM,PA,4,0,1501402
2020-03-24,BELEM,PA,4,0,1501402
2020-03-25,BELEM,PA,6,0,1501402
2020-03-26,BELEM,PA,6,0,1501402
2020-03-27,BELEM,PA,9,0,1501402
2020-03-28,BELEM,PA,10,0,1501402
2020-03-29,BELEM,PA,12,0,1501402
2020-03-30,BELEM,PA,17,0,1501402
2020-03-31,BELEM,PA,21,0,1501402
2020-04-01,BELEM,PA,24,1,1501402
2020-03-26,CASTANHAL,PA,1,0,1502400
2020-03-27,CASTANHAL,PA,1,0,1502400
2020-03-28,CASTANHAL,PA,1,0,1502400
2020-03-29,CASTANHAL,PA,1,0,1502400
2020-03-30,CASTANHAL,PA,1,0,1502400
2020-03-31,CASTANHAL,PA,1,0,1502400
2020-04-01,CASTANHAL,PA,1,0,1502400
2020-03-26,ITAITUBA,PA,1,0,1503606
2020-03-27,ITAITUBA,PA,1,0,1503606
2020-03-28,ITAITUBA,PA,1,0,1503606
2020-03-29,ITAITUBA,PA,1,0,1503606
2020-03-30,ITAITUBA,PA,1,0,1503606
2020-03-31,ITAITUBA,PA,1,0,1503606
2020-04-01,ITAITUBA,PA,1,0,1503606
2020-03-23,MARABA,PA,1,0,1504208
2020-03-24,MARABA,PA,1,0,1504208
2020-03-25,MARABA,PA,1,0,1504208
2020-03-26,MARABA,PA,1,0,1504208
2020-03-27,MARABA,PA,1,0,1504208
2020-03-28,MARABA,PA,1,0,1504208
2020-03-29,MARABA,PA,1,0,1504208
2020-03-30,MARABA,PA,1,0,1504208
2020-03-31,MARABA,PA,1,0,1504208
2020-04-01,MARABA,PA,1,0,1504208
2020-04-01,MARITUBA,PA,1,0,1504422
2020-03-28,PARAUAPEBAS,PA,1,0,1505536
2020-03-29,PARAUAPEBAS,PA,1,0,1505536
2020-03-30,PARAUAPEBAS,PA,1,0,1505536
2020-03-31,PARAUAPEBAS,PA,1,0,1505536
2020-04-01,PARAUAPEBAS,PA,1,0,1505536
2020-04-01,TUCURUI,PA,1,0,1508100
2020-04-01,CABEDELO,PB,1,0,2503209
2020-03-27,CAMPINA GRANDE,PB,1,0,2504009
2020-03-28,CAMPINA GRANDE,PB,2,0,2504009
2020-03-29,CAMPINA GRANDE,PB,2,0,2504009
2020-03-30,CAMPINA GRANDE,PB,2,0,2504009
2020-03-31,CAMPINA GRANDE,PB,2,0,2504009
2020-04-01,CAMPINA GRANDE,PB,2,0,2504009
2020-03-23,IGARACY,PB,1,0,2502607
2020-03-24,IGARACY,PB,1,0,2502607
2020-03-25,IGARACY,PB,1,0,2502607
2020-03-26,IGARACY,PB,1,0,2502607
2020-03-27,IGARACY,PB,1,0,2502607
2020-03-28,IGARACY,PB,1,0,2502607
2020-03-29,IGARACY,PB,1,0,2502607
2020-03-30,IGARACY,PB,1,0,2502607
2020-03-31,IGARACY,PB,1,0,2502607
2020-04-01,IGARACY,PB,1,0,2502607
2020-03-18,JOAO PESSOA,PB,1,0,2507507
2020-03-19,JOAO PESSOA,PB,1,0,2507507
2020-03-20,JOAO PESSOA,PB,1,0,2507507
2020-03-21,JOAO PESSOA,PB,1,0,2507507
2020-03-22,JOAO PESSOA,PB,1,0,2507507
2020-03-23,JOAO PESSOA,PB,1,0,2507507
2020-03-24,JOAO PESSOA,PB,2,0,2507507
2020-03-25,JOAO PESSOA,PB,4,0,2507507
2020-03-26,JOAO PESSOA,PB,5,0,2507507
2020-03-27,JOAO PESSOA,PB,7,0,2507507
2020-03-28,JOAO PESSOA,PB,10,0,2507507
2020-03-29,JOAO PESSOA,PB,10,0,2507507
2020-03-30,JOAO PESSOA,PB,12,0,2507507
2020-03-31,JOAO PESSOA,PB,12,0,2507507
2020-04-01,JOAO PESSOA,PB,15,0,2507507
2020-03-30,PATOS,PB,1,0,2510808
2020-03-31,PATOS,PB,1,0,2510808
2020-04-01,PATOS,PB,1,1,2510808
2020-03-27,SOUSA,PB,1,0,2516201
2020-03-28,SOUSA,PB,1,0,2516201
2020-03-29,SOUSA,PB,1,0,2516201
2020-03-30,SOUSA,PB,1,0,2516201
2020-03-31,SOUSA,PB,1,0,2516201
2020-04-01,SOUSA,PB,1,0,2516201
2020-04-01,ALIANCA,PE,1,0,2600708
2020-03-16,BELO JARDIM,PE,2,0,2601706
2020-03-17,BELO JARDIM,PE,2,0,2601706
2020-03-18,BELO JARDIM,PE,2,0,2601706
2020-03-19,BELO JARDIM,PE,1,0,2601706
2020-03-20,BELO JARDIM,PE,1,0,2601706
2020-03-21,BELO JARDIM,PE,1,0,2601706
2020-03-22,BELO JARDIM,PE,1,0,2601706
2020-03-23,BELO JARDIM,PE,1,0,2601706
2020-03-24,BELO JARDIM,PE,1,0,2601706
2020-03-25,BELO JARDIM,PE,1,0,2601706
2020-03-26,BELO JARDIM,PE,1,0,2601706
2020-03-27,BELO JARDIM,PE,1,0,2601706
2020-03-28,BELO JARDIM,PE,1,0,2601706
2020-03-29,BELO JARDIM,PE,1,0,2601706
2020-03-30,BELO JARDIM,PE,1,0,2601706
2020-03-31,BELO JARDIM,PE,1,0,2601706
2020-04-01,BELO JARDIM,PE,1,0,2601706
2020-03-29,CABO DE SANTO AGOSTINHO,PE,1,0,2602902
2020-03-27,CAMARAGIBE,PE,1,0,2603454
2020-03-28,CAMARAGIBE,PE,1,0,2603454
2020-03-29,CAMARAGIBE,PE,1,0,2603454
2020-03-30,CAMARAGIBE,PE,1,0,2603454
2020-03-31,CAMARAGIBE,PE,1,0,2603454
2020-04-01,CAMARAGIBE,PE,2,0,2603454
2020-03-23,CARUARU,PE,1,0,2604106
2020-03-24,CARUARU,PE,1,0,2604106
2020-03-25,CARUARU,PE,1,0,2604106
2020-03-26,CARUARU,PE,1,0,2604106
2020-03-27,CARUARU,PE,1,0,2604106
2020-03-28,CARUARU,PE,1,0,2604106
2020-03-29,CARUARU,PE,1,0,2604106
2020-03-30,CARUARU,PE,1,0,2604106
2020-03-31,CARUARU,PE,1,0,2604106
2020-04-01,CARUARU,PE,1,0,2604106
2020-03-27,FERNANDO DE NORONHA,PE,1,0,2605459
2020-03-28,FERNANDO DE NORONHA,PE,1,0,2605459
2020-03-29,FERNANDO DE NORONHA,PE,1,0,2605459
2020-03-30,FERNANDO DE NORONHA,PE,1,0,2605459
2020-03-31,FERNANDO DE NORONHA,PE,2,0,2605459
2020-04-01,FERNANDO DE NORONHA,PE,2,0,2605459
2020-03-27,GOIANA,PE,1,0,2606200
2020-03-28,GOIANA,PE,1,0,2606200
2020-03-29,GOIANA,PE,1,0,2606200
2020-03-30,GOIANA,PE,1,0,2606200
2020-03-31,GOIANA,PE,1,0,2606200
2020-04-01,GOIANA,PE,1,1,2606200
2020-03-31,IPUBI,PE,1,0,2607307
2020-04-01,IPUBI,PE,1,0,2607307
2020-03-16,JABOATAO DOS GUARARAPES,PE,2,0,2607901
2020-03-17,JABOATAO DOS GUARARAPES,PE,2,0,2607901
2020-03-18,JABOATAO DOS GUARARAPES,PE,2,0,2607901
2020-03-19,JABOATAO DOS GUARARAPES,PE,2,0,2607901
2020-03-20,JABOATAO DOS GUARARAPES,PE,3,0,2607901
2020-03-21,JABOATAO DOS GUARARAPES,PE,4,0,2607901
2020-03-22,JABOATAO DOS GUARARAPES,PE,4,0,2607901
2020-03-23,JABOATAO DOS GUARARAPES,PE,3,0,2607901
2020-03-24,JABOATAO DOS GUARARAPES,PE,3,0,2607901
2020-03-25,JABOATAO DOS GUARARAPES,PE,3,0,2607901
2020-03-26,JABOATAO DOS GUARARAPES,PE,3,0,2607901
2020-03-27,JABOATAO DOS GUARARAPES,PE,4,0,2607901
2020-03-28,JABOATAO DOS GUARARAPES,PE,5,0,2607901
2020-03-29,JABOATAO DOS GUARARAPES,PE,5,0,2607901
2020-03-30,JABOATAO DOS GUARARAPES,PE,6,0,2607901
2020-03-31,JABOATAO DOS GUARARAPES,PE,6,0,2607901
2020-04-01,JABOATAO DOS GUARARAPES,PE,6,0,2607901
2020-03-22,OLINDA,PE,1,0,2609600
2020-03-23,OLINDA,PE,2,0,2609600
2020-03-24,OLINDA,PE,2,0,2609600
2020-03-25,OLINDA,PE,3,0,2609600
2020-03-26,OLINDA,PE,3,0,2609600
2020-03-27,OLINDA,PE,3,0,2609600
2020-03-28,OLINDA,PE,4,0,2609600
2020-03-29,OLINDA,PE,4,0,2609600
2020-03-30,OLINDA,PE,5,0,2609600
2020-03-31,OLINDA,PE,5,0,2609600
2020-04-01,OLINDA,PE,5,1,2609600
2020-03-30,PALMARES,PE,1,0,2610004
2020-03-31,PALMARES,PE,1,0,2610004
2020-04-01,PALMARES,PE,1,0,2610004
2020-03-23,PETROLINA,PE,1,0,2611101
2020-03-24,PETROLINA,PE,1,0,2611101
2020-03-25,PETROLINA,PE,2,0,2611101
2020-03-26,PETROLINA,PE,2,0,2611101
2020-03-27,PETROLINA,PE,2,0,2611101
2020-03-28,PETROLINA,PE,2,0,2611101
2020-03-29,PETROLINA,PE,2,0,2611101
2020-03-30,PETROLINA,PE,2,0,2611101
2020-03-31,PETROLINA,PE,2,0,2611101
2020-04-01,PETROLINA,PE,2,0,2611101
2020-03-12,RECIFE,PE,2,0,2611606
2020-03-13,RECIFE,PE,2,0,2611606
2020-03-14,RECIFE,PE,7,0,2611606
2020-03-15,RECIFE,PE,8,0,2611606
2020-03-16,RECIFE,PE,14,0,2611606
2020-03-17,RECIFE,PE,15,0,2611606
2020-03-18,RECIFE,PE,18,0,2611606
2020-03-19,RECIFE,PE,25,0,2611606
2020-03-20,RECIFE,PE,27,0,2611606
2020-03-21,RECIFE,PE,28,0,2611606
2020-03-22,RECIFE,PE,31,0,2611606
2020-03-23,RECIFE,PE,34,0,2611606
2020-03-24,RECIFE,PE,34,0,2611606
2020-03-25,RECIFE,PE,36,1,2611606
2020-03-26,RECIFE,PE,38,3,2611606
2020-03-27,RECIFE,PE,38,4,2611606
2020-03-28,RECIFE,PE,46,5,2611606
2020-03-29,RECIFE,PE,50,5,2611606
2020-03-30,RECIFE,PE,57,6,2611606
2020-03-31,RECIFE,PE,63,6,2611606
2020-04-01,RECIFE,PE,64,5,2611606
2020-03-28,SAO LOURENCO DA MATA,PE,1,0,2613701
2020-03-29,SAO LOURENCO DA MATA,PE,1,0,2613701
2020-03-30,SAO LOURENCO DA MATA,PE,1,0,2613701
2020-03-31,SAO LOURENCO DA MATA,PE,3,0,2613701
2020-04-01,SAO LOURENCO DA MATA,PE,3,0,2613701
2020-03-27,undefined,PE,1,0,-1
2020-03-28,undefined,PE,5,0,-1
2020-03-29,undefined,PE,5,0,-1
2020-03-30,undefined,PE,5,0,-1
2020-03-31,undefined,PE,5,0,-1
2020-04-01,undefined,PE,5,1,-1
2020-03-28,PARNAIBA,PI,1,0,2207702
2020-03-29,PARNAIBA,PI,1,0,2207702
2020-03-30,PARNAIBA,PI,1,1,2207702
2020-03-31,PARNAIBA,PI,1,1,2207702
2020-04-01,PARNAIBA,PI,1,1,2207702
2020-03-28,SAO JOSE DO DIVINO,PI,1,1,2210052
2020-03-29,SAO JOSE DO DIVINO,PI,1,1,2210052
2020-03-30,SAO JOSE DO DIVINO,PI,1,1,2210052
2020-03-31,SAO JOSE DO DIVINO,PI,1,1,2210052
2020-04-01,SAO JOSE DO DIVINO,PI,1,1,2210052
2020-03-19,TERESINA,PI,3,0,2211001
2020-03-20,TERESINA,PI,4,0,2211001
2020-03-21,TERESINA,PI,4,0,2211001
2020-03-22,TERESINA,PI,6,0,2211001
2020-03-23,TERESINA,PI,6,0,2211001
2020-03-24,TERESINA,PI,8,0,2211001
2020-03-25,TERESINA,PI,8,0,2211001
2020-03-26,TERESINA,PI,9,0,2211001
2020-03-27,TERESINA,PI,9,0,2211001
2020-03-28,TERESINA,PI,9,0,2211001
2020-03-29,TERESINA,PI,14,2,2211001
2020-03-30,TERESINA,PI,16,2,2211001
2020-03-31,TERESINA,PI,16,2,2211001
2020-04-01,TERESINA,PI,17,2,2211001
2020-03-30,ALMIRANTE TAMANDARE,PR,2,0,4100400
2020-03-31,ALMIRANTE TAMANDARE,PR,2,0,4100400
2020-04-01,ALMIRANTE TAMANDARE,PR,3,0,4100400
2020-04-01,ARAPONGAS,PR,2,0,4101507
2020-04-01,ARAUCARIA,PR,1,0,4101804
2020-04-01,ASSIS CHATEAUBRIAND,PR,1,0,4102000
2020-04-01,CAMBE,PR,1,0,4103701
2020-03-17,CAMPO LARGO,PR,1,0,4104204
2020-03-18,CAMPO LARGO,PR,1,0,4104204
2020-03-19,CAMPO LARGO,PR,1,0,4104204
